PDB_ID
1KZO
1KZP
2H6F
2H6H
3Q79
3T5G
3T5I
4BG6
5F2U
5FR2
5LNF
5TAR
5TB5
5ZHX
6J7F
6K1Z
7OBC
7OBD
7Q9S
7Q9U
7QF9
8JFK
8JFL
