PDB_ID
1EUA
1F8M
1FDZ
1W3I
1W3P
1W3T
1WA3
2EEO
2NUY
2O9A
2QQD
2R94
2VK1
3DI1
3EP3
3EP4
3EP5
3EP6
3EP7
3EP8
3EP9
3EPA
3EPB
3H0V
3H0W
3TAK
4JMC
4OE7
4U4M
4ZBT
5C55
5HWN
5TVO
7A8Y
8U8W
