PDB_ID
1IV8
1O9S
1Q3L
1XER
1XQH
2B2V
2BQZ
2F69
2G46
2H6K
2H9N
2OT7
2PXJ
2QNU
2R5M
2ZZM
3CBM
3CBO
3E3X
3F9Y
3H6Z
3HHL
3HNA
3KMT
3LSO
3M55
3M58
3O2R
3OA6
3OEI
3OHR
3OQ5
3OS5
3QDP
3R6D
3S7D
3UYI
3V0S
4D1E
4DWS
4EDU
4EE6
4ICC
4IQN
4IUU
4IUV
4L3T
4MBO
4NGE
4P3Z
4P40
4P98
4QWN
4QXH
4RPU
4TN7
4WEV
4WID
4XZL
4XZM
4XZN
5EG2
5EQ7
5EQ8
5EQA
5EUM
5FQ2
5JH8
5LIK
5LIU
5LIW
5LIX
5LIY
5M2F
5M3V
5O8W
5OY9
5OYL
5SVY
5SZC
5YVX
6FND
6G1Y
6H1E
6IE4
6L1F
6MDW
6MDX
6MTB
6MTC
6MTD
6MTE
6MYO
6MYP
6MYQ
6MYS
6MYT
6MYU
6OK0
6OK3
6QXZ
6QZP
6R1B
6SL2
6SL7
6T3O
6TWP
6U3J
6XA1
6XZL
7DE9
7EF1
7F5S
7JR4
7LBO
7LS1
7LS2
7NQF
7O7Y
7O7Z
7O80
7O81
7OYD
7PZY
7Q08
7Q0F
7Q0P
7Q0R
7Q4H
7Q4J
7T8I
7U5V
7UCJ
7UCK
7UVE
7W6I
7XNX
7XNY
7ZJW
7ZJX
8B5L
8B6C
8BTK
8EK7
8G5Y
8G5Z
8G60
8G61
8G6J
8GLP
8IFD
8IFE
8JIV
8P2K
8Q5I
8SP6
