PDB_ID
6C1D
6T1Y
6T20
6T25
6U96
7AD9
7P1G
7PDZ
7PLT
7PLU
7PLV
7PLW
7PLX
7PM5
7PM6
7PM7
7PM8
7PM9
7PMA
7PMB
7PMC
7PMD
7PME
7PMF
7PMG
7PMH
7PMI
7PMJ
7PML
7TPT
8OI6
8P94
8RTT
8RTY
