PDB_ID
1CS8
1DEK
1E6Y
1HAV
1IE0
1J98
1JQW
1JVI
1KCZ
1KO2
1LIC
1LIE
1LM4
1LM6
1LME
1MZS
1NHS
1NPX
1O1X
1O1Y
1OEO
1OEV
1QGC
1SLT
1SMB
1V3Y
1W7V
1WBQ
1XIY
1Y1G
1Y1J
1YMD
1Z70
1ZB8
1ZB9
2AFY
2CIO
2CV4
2CYJ
2F1K
2GPC
2GUG
2HEZ
2HHF
2HL9
2ILU
2IMP
2NPX
2NVL
2P8E
2PN0
2PT0
2PVA
2QPF
2R47
2RLC
2UYJ
2UYK
2UYN
2UYP
2V1M
2VOA
2WFI
2WPN
2Y44
2Y8B
2YNV
2ZZE
3C4B
3C4T
3DEH
3DEI
3DEJ
3DEK
3E9S
3EF2
3EIR
3EIT
3ELK
3FBX
3FGR
3FGT
3GS9
3GZS
3H41
3I0V
3I14
3I15
3IMA
3IU6
3KOM
3KY7
3L3S
3LFY
3MC4
3O5A
3OMD
3P9R
3P9S
3PNX
3PVQ
3Q3X
3QOR
3QQD
3R0V
3RH0
3SHO
3SVJ
3TTV
3TTW
3TTX
3UBU
3UK1
3WL5
3WL7
3WWD
3ZBG
3ZE6
3ZE7
3ZE8
3ZE9
3ZEA
3ZJF
3ZJG
3ZVH
3ZXO
4AIW
4BWC
4CIT
4CP9
4CPB
4D1W
4D73
4ENQ
4ENR
4ENT
4ENU
4ERW
4FDY
4FR7
4FSB
4G6Z
4HPE
4LGT
4NWM
4O5A
4OH1
4OTF
4OVZ
4OW0
4PT5
4RNA
4RPA
4RV8
4TLT
4TLU
4TNF
4U86
4UUP
4UWO
4UWP
4UWR
4UWS
4WCF
4XS4
4Y1R
4YPT
5ACP
5ACQ
5ACR
5ACT
5ACV
5ACW
5ACX
5AG2
5BOR
5BOS
5C7L
5C7O
5D9V
5ELA
5H5Q
5H5R
5HKE
5HLH
5I4M
5IMV
5IZC
5JDC
5JEX
5JEY
5JEZ
5JF0
5JF1
5JF2
5JF3
5JF4
5JF5
5JF6
5JF7
5JF8
5JMU
5JSY
5K6A
5NAH
5O84
5OVQ
5T73
5TK4
5TW0
5TXW
5TZL
5UR0
5VRB
5XBQ
5XBR
5XRY
5XTL
5XU2
5Y2P
5Y7P
5YHH
5YJ2
5YJA
5Z27
6BIK
6BKE
6BKH
6BKW
6BLN
6BZZ
6DDA
6DXY
6E72
6E76
6E78
6G4R
6GCL
6H45
6L4Y
6LTQ
6O4D
6OFU
6OL4
6OP7
6PRX
6Q3C
6Q3F
6Q4F
6S98
6SNU
6SQX
6V3Q
6V3U
6V7G
6V7J
6Z9G
6ZTV
6ZTW
7A5U
7A5W
7BVV
7D54
7DK9
7DQT
7DTN
7F8R
7KLB
7KUU
7L2Y
7L8Q
7LFQ
7NAY
7OP9
7R66
7SKQ
7SKR
7SVG
7U4S
7ZQ4
8BLS
8BLT
8DVL
8DVM
8DVN
8EHN
8GBH
8HX6
8HX7
8HX8
8HX9
8Q1K
8Q1X
8Q3C
8QJZ
8SMQ
8UCX
8UW0
9PAP
