PDB_ID
1A07
1A1B
1A1C
1A1E
1A31
1A81
1AD5
1AOT
1AOU
1AYA
1AYB
1AYC
1BF5
1BG1
1BM2
1BMB
1CM8
1CSY
1CSZ
1D4W
1EEN
1EEO
1F1W
1FBV
1FHR
1FMK
1FPR
1FU5
1FYR
1G1F
1G1G
1G1H
1GAG
1GNG
1H9O
1HCS
1HCT
1I3Z
1IR3
1IRS
1J4K
1J4X
1JU5
1JYQ
1JYR
1K2M
1K3A
1K4S
1K4T
1KA6
1KC2
1KSW
1LCJ
1LCK
1LKK
1LKL
1M0V
1M6X
1MFL
1MW4
1NH3
1NZL
1NZV
1O9U
1OO4
1P13
1P4E
1P7D
1PIC
1PKG
1PTT
1PTU
1QCF
1QG1
1QPC
1QPD
1QPE
1QPJ
1R1P
1R1Q
1R1S
1RQQ
1RR8
1RRJ
1SC7
1SEU
1SHA
1SHB
1SHC
1SHD
1SPS
1T8I
1TCE
1TL8
1TRN
1TZE
1U54
1UEF
1UUR
1UUS
1VR2
1X27
1XXP
1YGR
1YGU
1YI6
1YRK
1YVH
1YVJ
1YVL
1YWN
1Z19
1Z1B
1ZFP
2AUH
2B4S
2B7A
2BBU
2C0I
2C0O
2C0T
2CBL
2CI9
2CIA
2CJM
2DQ7
2DVJ
2DXP
2ERK
2ETZ
2EU0
2F9G
2FCI
2G35
2GQG
2H5K
2H7D
2H7E
2H7F
2H8H
2HCK
2HDX
2HMH
2HWL
2I6O
2IUH
2IUI
2IVT
2IVU
2IVV
2J0L
2L1C
2L4K
2LCT
2LDR
2LJD
2LJE
2LJF
2LNW
2LQW
2MC1
2MFQ
2MMK
2MRK
2NMB
2OFU
2OH4
2OQ1
2OW3
2P2H
2P2I
2PLD
2PLE
2PTK
2PVF
2Q8Y
2QO7
2QOB
2QON
2QOQ
2QU5
2QU6
2RL5
2RMX
2ROR
2RSY
2SRC
2V7A
2VIF
2VX3
2W1I
2WO6
2X2K
2X2L
2X2M
2XA4
2XKK
2Y1N
2YU7
2Z8C
2Z8P
2ZM1
2ZM3
2ZM4
2ZOQ
2ZYB
3AC1
3AC2
3AC3
3AC4
3AC5
3AC8
3ACJ
3ACK
3AD4
3AD5
3AD6
3ANQ
3ANR
3B8Q
3B8R
3BE2
3BU3
3BU5
3BU6
3BUM
3BUN
3BUO
3BUW
3BUX
3BYM
3BYO
3C7Q
3CD3
3CI5
3CLY
3CP9
3CPB
3CPC
3D42
3D44
3DA9
3DK6
3DK7
3DQW
3DTW
3E62
3E63
3E64
3EB0
3EFL
3EYG
3EYH
3F5P
3F7Z
3F88
3FUP
3FXX
3GB2
3GQI
3IO7
3IOK
3JY9
3K2L
3KCK
3KMM
3KRR
3KUL
3KVW
3KXZ
3L4J
3L4K
3LCK
3LPB
3LXN
3LXP
3MAZ
3ML4
3MXC
3MXY
3N7Y
3N84
3N8M
3NNX
3OB1
3OB2
3OLL
3OLR
3OMH
3OP0
3OV1
3OVE
3PFV
3PLF
3PX7
3PY3
3Q32
3Q6W
3R7O
3RVG
3S3H
3S8L
3S8N
3S8O
3SAY
3SRV
3TJC
3TJD
3TKZ
3TL0
3TU7
3U3Z
3VRO
3VRP
3VRR
3VRY
3VRZ
3VS0
3VS1
3VS2
3VS3
3VS4
3VS5
3VS6
3VS7
3WA4
3ZC6
3ZDI
3ZEP
3ZEW
3ZMM
3ZNI
3ZRK
3ZRL
3ZRM
3ZUV
4A49
4A4B
4A4C
4AFJ
4AQC
4AZE
4AZF
4C61
4C62
4CH2
4CH8
4CKI
4CKJ
4D0W
4D0X
4D1S
4DIT
4DWP
4E0P
4E0Y
4E0Z
4E10
4E4L
4E4M
4E4N
4E5W
4E6D
4E6Q
4E7W
4EHZ
4EI4
4EWH
4EY0
4F08
4F09
4FK6
4GFH
4GFM
4GFU
4GFV
4GL9
4GMY
4GPL
4GVC
4HGE
4I5C
4IAN
4ICZ
4IFC
4IIR
4IJP
4IVA
4IVB
4IVC
4IVD
4IWD
4IZA
4J1R
4J71
4JFX
4JI9
4JIA
4JMG
4JMH
4K11
4K45
4K6Z
4K77
4LUD
4LUE
4MQ1
4MQ2
4MYG
4NCT
4NND
4P7E
4P9V
4P9Z
4PY1
4QSY
4QUM
4R3P
4R3R
4RH5
4RH9
4RHG
4ROJ
4RXZ
4S0G
4TRL
4U1P
4V0G
4XLV
4XZ1
4Y5U
4Y5W
4YJQ
4YJR
4YJT
4YJU
4YJV
4YLJ
4YLK
4YLL
4YTC
4YTF
4YTH
4YTI
4YU2
4Z16
4ZIM
4ZJV
4ZRT
5A3X
5A4E
5A4L
5A4Q
5A4T
5A54
5AEP
5AIK
5AMN
5AUL
5AXI
5BS8
5BTA
5BTC
5BTD
5BTF
5BTG
5BTI
5BTL
5BTN
5C26
5C27
5CDM
5CDN
5CDO
5CDQ
5CDW
5CF4
5CF5
5CF6
5CF8
5CZH
5CZI
5D39
5DF6
5E1E
5EG3
5FM2
5FM3
5GJH
5GJI
5H09
5H0B
5H0E
5H0G
5H0H
5HEZ
5HKY
5HKZ
5HL0
5HLN
5HLP
5HX8
5HYX
5HZ0
5HZ1
5HZ3
5K5N
5KHW
5KHX
5KPK
5KPL
5KPM
5LMA
5LMB
5LQ0
5LQ2
5LXC
5LXD
5MJA
5MJB
5MQR
5MQS
5NJJ
5NJK
5NP2
5NP5
5NZZ
5O76
5OY4
5T31
5TQ1
5TQ3
5TQ4
5TQ6
5TQ7
5TQS
5U1M
5USY
5V60
5V61
5V62
5W86
5WEV
5WO4
5X7B
5X94
5Y86
5ZTN
6A1F
6A1G
6AAH
6AAJ
6AAK
6AE3
6AGX
6B67
6B8J
6BBU
6C5X
6C7Y
6CZ2
6DBK
6DBM
6DBN
6DF1
6DF2
6DM4
6DRW
6E8K
6E8M
6EIF
6EIJ
6EIL
6EIP
6EIQ
6EIR
6EIS
6EIV
6EJ4
6ELR
6F3F
6FEK
6FQM
6FQS
6GGH
6GN1
6HDP
6HDR
6HK3
6HK4
6HK7
6HM6
6HM7
6HZU
6HZV
6I4X
6I5J
6I5N
6I82
6I83
6ITV
6K0J
6KC4
6KZQ
6L03
6L1T
6L1U
6LN1
6LVK
6LVM
6N77
6N78
6N79
6N7A
6N7B
6N7C
6N7D
6NE7
6NJA
6OHP
6OI4
6OPG
6OPH
6OPI
6OPK
6P5S
6P8F
6PDJ
6PJJ
6PK6
6PXC
6QHD
6QTC
6QU2
6R5G
6ROY
6ROZ
6RSB
6RSC
6RSD
6RSE
6RSH
6S11
6S14
6S17
6S1B
6S1H
6S1I
6S1J
6SM8
6SMB
6T6A
6TCA
6TCU
6TPE
6TPF
6UIP
6UMW
6UWY
6V6L
6V6Q
6VGL
6VHG
6VN8
6VNB
6VNC
6VNE
6VNF
6VNG
6VNH
6VNI
6VNJ
6VNK
6VNL
6VNM
6VNS
6VNV
6VNX
6VNY
6VS3
6VSN
6W8L
6WAA
6WAY
6WM1
6WO2
6WTN
6WTO
6WTP
6WTQ
6X8E
6X8F
6X8G
6Y9R
6Y9S
6YF8
6ZQS
7A4O
7A4R
7A4S
7A4W
7A4Z
7A51
7A52
7A53
7A55
7A5B
7A5D
7A5L
7A5N
7AJ2
7AJ4
7AJ5
7AJ7
7AJ8
7AJA
7AJM
7AJS
7AJV
7AJW
7AJY
7AK2
7AKA
7AKB
7AKE
7AKF
7AKH
7AKL
7B6F
7C3N
7CIO
7DG4
7DH3
7DH9
7DHC
7DHH
7DHK
7DHL
7DHN
7DHO
7DHV
7DJO
7DL6
7EJV
7FHS
7FHT
7KPL
7KPM
7LL4
7LL5
7NCF
7NXE
7NZN
7O7I
7O7J
7O7K
7OPM
7OY6
7PPL
7PPM
7PPN
7Q4A
7Q5T
7Q5U
7Q5W
7Q7I
7Q7K
7Q7L
7Q7W
7R06
7R07
7R8W
7R8X
7REE
7RN6
7RNS
7RNU
7RNV
7RUN
7S6U
7S6V
7SIY
7SXF
7SXG
7SXH
7SXJ
7T1K
7T1L
7T1U
7UY0
7UY3
7UYR
7UYS
7UYT
7UYU
7UYV
7UYW
7W7X
7W7Y
7WFY
7Z1F
7Z5N
7Z9C
7Z9G
7Z9K
7Z9M
7ZH8
8AUZ
8AV1
8BM2
8BPV
8BPW
8BX6
8BX9
8BXC
8BXH
8C2Z
8C3G
8C3Q
8C3R
8CNN
8CZ9
8DGO
8DGQ
8DWN
8E1X
8EYA
8EYB
8EYC
8F88
8FLA
8FLB
8FLC
8G6Z
8G8O
8G8X
8GWH
8H75
8H7F
8H7H
8HLT
8QCW
8U8J
8U8K
8XN8
