PDB_ID
1D6E
2PBK
2RQO
4RYD
6AK2
6EQW
6HLE
6HZC
6V4I
6YD2
6YD3
6YD4
6YD7
8B4X
8JUD
8JUF
8JUG
8K4Z
8OYH
8QKG
