PDB_ID
132L
1GUW
1I84
1IV8
1KNA
1LLN
1M8Q
1MVW
1O18
1O19
1O1A
1O1B
1O1C
1O1D
1O1E
1O1F
1O1G
1R1G
1VK1
1XKP
1XL3
1YYV
1Z1Y
2CNX
2ETD
2ETV
2F4I
2FCL
2FSA
2FTZ
2G99
2G9A
2G9N
2H13
2H6N
2I6G
2IG0
2KVM
2LVM
2MWO
2MWP
2MYS
2ND5
2O3F
2O9K
2OAI
2OX0
2P4P
2P6V
2PQW
2PX8
2Q7X
2Q8D
2QHQ
2QJV
2R8D
2RFI
2RHI
2RI7
2RJE
2RJF
2V88
2VD8
2VD9
2VGX
2VGY
2VIX
2VJ4
2VPE
2VPG
2W5Z
2XUV
2YGN
2YGO
2YGP
2ZPM
2ZZE
3AAG
3B95
3BED
3C0F
3C8G
3E3X
3EGL
3F9X
3GS9
3HFH
3HHL
3HSA
3I0N
3IUZ
3JVF
3K4G
3KV0
3KV4
3LB6
3LGF
3LGL
3LH0
3LM9
3LN3
3LQI
3LSU
3LTI
3M56
3M59
3MC3
3MET
3MNM
3MP6
3N9N
3N9O
3N9P
3N9Q
3NIO
3NYM
3OHR
3OIX
3PSS
3Q6O
3QDP
3QDR
3QOU
3QWZ
3RWX
3SBU
3SO5
3SOO
3SVM
3SWC
3TZD
3U21
3UFI
3V0S
3V62
3VWW
3ZCJ
4A5P
4AMG
4AN4
4AU7
4BHU
4C1Q
4CRI
4DOM
4DOW
4DWS
4DZG
4E4E
4E6R
4EE6
4EE7
4EGL
4EPC
4EVX
4F54
4F6E
4FID
4FKM
4FR9
4FT2
4FT4
4FUT
4GBS
4GNR
4GS7
4GXQ
4GXR
4H3W
4HP4
4ICC
4IKD
4IQ0
4IQN
4IUT
4JDU
4KM8
4L3T
4MDW
4N0J
4NEO
4NGE
4NK6
4NK8
4NNA
4O42
4OQW
4OZY
4P40
4P98
4PRU
4QE0
4QHZ
4QX7
4QXC
4RPU
4UP0
4WEV
4WID
4WRI
4X34
4X8W
4XA6
4XL1
4XLW
4XZL
4XZM
4XZN
4Y5Y
4YS4
4ZJM
5AFW
5B55
5BQ8
5BQE
5CHX
5CJ4
5CYZ
5CZO
5CZW
5EM1
5EVI
5EX3
5F0V
5F38
5FOR
5GWD
5JH8
5JJZ
5JMD
5JMF
5KI9
5LIK
5LIU
5LIW
5LIX
5LIY
5M2F
5M3V
5MHF
5O22
5O28
5O2A
5OEC
5OED
5SV0
5SV1
5TBN
5TDR
5THM
5UE0
5UFK
5UK5
5UVR
5X68
5YC3
5Z5C
5Z8N
5ZBZ
5ZWX
6AHY
6B5Q
6BHD
6BHH
6BPI
6BZF
6EL3
6F7W
6F7X
6F7Y
6FJY
6FND
6FSA
6G1E
6GL5
6HGE
6IE6
6IE7
6IIT
6IRC
6NEX
6OJY
6OK0
6OK3
6P0X
6P8O
6Q9V
6S99
6STZ
6SU0
6V1C
6XZL
6YW0
6Z2L
6ZUK
6ZUL
6ZUM
7ALF
7BU9
7E1C
7E1G
7EF3
7KQW
7LBQ
7LMM
7P2H
7P2I
7P2J
7Q4H
7Q4J
7QII
7S2S
7W6J
7Y0I
7YTA
8A2N
8ARC
8CF6
8CF7
8DA3
8DA4
8DA5
8DA6
8DA7
8DA8
8DA9
8DAA
8DAB
8DAC
8F8Z
8G5Z
8G60
8G6G
8G6H
8G6J
8GPN
8HRH
8KME
8P5P
