PDB_ID
1A39
1A8J
1ACO
1AQK
1AT9
1AYJ
1B1I
1B2W
1B2Y
1B30
1B31
1B3V
1B3W
1B3X
1B3Y
1B3Z
1B4J
1BAH
1BBJ
1BC4
1BG4
1BIG
1BJM
1BM1
1BOM
1BON
1BQL
1BRD
1BRR
1BRX
1BRZ
1BSI
1BUS
1C4E
1C8Q
1CEL
1CGN
1CGO
1CLV
1COR
1CP9
1CPO
1CPU
1D7B
1D7C
1D7D
1DHK
1DQL
1DTX
1DY4
1DYM
1E54
1E83
1E84
1E85
1E86
1EG1
1EGN
1EHD
1EHH
1EIS
1EN2
1ENM
1ENX
1ESR
1FGH
1FJ0
1FUS
1FUT
1GOK
1GOM
1GOO
1GOQ
1GOR
1GPI
1GQ8
1GSL
1GUR
1GV7
1H0D
1H1A
1H46
1H4G
1H4H
1H52
1H53
1H8V
1HBY
1HH7
1HNY
1HQL
1HX0
1I1W
1I1X
1I8O
1I8P
1IND
1INE
1IQB
1JAE
1JFH
1JVK
1JXJ
1JXK
1K58
1K59
1K5B
1K7T
1K7U
1K7V
1KB3
1KBB
1KBK
1KFP
1KGU
1KGW
1KGX
1KM8
1KM9
1KUG
1KUI
1KUK
1LEC
1LED
1LGV
1LHZ
1LIR
1LSH
1M07
1MCW
1MFE
1MFU
1MFV
1MJJ
1MJU
1MXQ
1NC2
1NC4
1ND1
1NIS
1NIT
1NM9
1OA2
1OA3
1OE1
1OE2
1OE3
1OFL
1OFM
1OJ1
1OJ8
1OJI
1OJJ
1OJK
1OLQ
1OLR
1ONC
1OSE
1OVW
1P9G
1P9Z
1PIF
1PIG
1PL3
1POS
1PSP
1Q2B
1Q2E
1Q2J
1Q4N
1Q8O
1Q8P
1Q8Q
1Q8S
1Q8V
1Q9H
1QH6
1QH7
1QI9
1QOZ
1R9I
1RCK
1RCL
1RED
1REE
1REF
1S1A
1S8K
1SCH
1SMD
1T04
1T3F
1THG
1TMQ
1U0Q
1U2Y
1U30
1U33
1UKG
1UN3
1UN4
1UU4
1UU5
1UU6
1VCL
1VIW
1W2U
1WGC
1WGT
1WO2
1WQ8
1WQ9
1WSO
1XCW
1XCX
1XD0
1XD1
1XGZ
1XH0
1XH1
1XH2
1XNK
1XV8
1XYO
1XYP
1YM0
1YNA
1YV4
1YV6
1YV7
1YY1
1YY2
1Z32
1Z3T
1Z3V
1Z3W
1Z5F
1ZLD
1ZLE
2A39
2A9H
2AGJ
2AT9
2AUY
2AXK
2BMT
2BNJ
2BO0
2BRD
2BRZ
2BUS
2CEL
2CIV
2CIW
2CIX
2CIY
2CIZ
2CJ0
2CJ1
2CJ2
2CPO
2CPU
2CRD
2CWG
2DFB
2DFC
2FUQ
2GFR
2GME
2GMK
2GMM
2GMP
2GN3
2GN7
2GNB
2GND
2GNM
2GNT
2HGO
2I5S
2J18
2J19
2J4W
2J5L
2J5M
2JJS
2JJT
2K1V
2KB6
2KBC
2LJS
2LQA
2LYW
2LZX
2LZY
2M3M
2M8B
2MCG
2MN5
2MV1
2N24
2N3P
2NOR
2OLD
2OMB
2OMN
2OVW
2OYV
2OYW
2P74
2PHF
2PHR
2PHT
2PHU
2PHW
2PHX
2PSP
2QMK
2QV4
2RFW
2RFY
2RFZ
2RG0
2UVO
2V3I
2V3R
2VSC
2W12
2W13
2W14
2W15
2W9D
2WGC
2X3T
2X52
2XL6
2XL8
2XLD
2XLE
2XLH
2XLM
2XLO
2XLV
2XLW
2XM0
2XM4
2XSP
2XXG
2XZA
2XZC
