PDB_ID
173D
185D
1A7Y
1A7Z
1BCK
1C5F
1CSA
1CWA
1CWB
1CWC
1CWF
1CWH
1CWI
1CWJ
1CWK
1CWL
1CWM
1CWO
1CYA
1CYB
1CYN
1DSC
1DSD
1FJA
1I3W
1IKF
1L1V
1L5G
1M63
1MF8
1MIK
1MNV
1OVF
1PFE
1QFI
1QNG
1QNH
1UNJ
1UNM
1VS2
1VTG
1XQ7
1XVK
1XVN
1XVR
209D
2ADW
2D55
2ESL
2OJU
2POY
2RMA
2RMB
2RMC
2WFJ
2X2C
2X7K
2Z6W
316D
3BO7
3CYS
3EOV
3GO3
3ODI
3ODL
3PMP
4DGC
4HIV
4HY7
4IPZ
4JJM
4NEC
4P4W
4P4Z
4TOT
4V9R
4V9S
4WQU
4YV9
5A0E
5AGU
5AGV
5AH2
5AH4
5F1T
5HSV
5J2U
5N0N
5N0Q
5N0R
5N0X
5N4I
5OUF
5YTY
5YTZ
6DJ8
6DJK
6DLY
6DM6
6E5J
6E5K
6GEW
6HMZ
6J0H
6MJG
6P81
6PBS
6PTH
6PTR
6PTV
6QZY
6QZZ
6R00
6TSC
7DQ0
7DQ8
7LIB
7PCJ
7TWL
7X6R
7X97
7X9F
7XDJ
7YUZ
7ZB0
7ZB1
8B58
8CIX
8CIY
8CIZ
8Q7J
8QAQ
8QAS
8QBP
