PDB_ID
1K4Q
1SDA
2ADP
2H5U
2XAK
2XAP
2XAV
2XAW
2XAX
2XAY
2XAZ
2XOF
3DIV
3ROL
4B9R
4BTZ
4HHG
4HHW
4HIP
6CN8
6LJK
7EV4
7EV6
7MH9
8EQ8
8EQH
