PDB_ID
1E9W
1OLN
1QR3
1W9N
1WCO
2JE4
2JQ7
2KTO
2L2W
2L2X
2L2Y
2L2Z
2MC0
2MH5
2ZJP
3CF5
4GVU
4HP2
4JNA
5D8H
5Z5Q
5Z5R
6MXF
6QYW
6VE9
6VGT
7JU9
7JVF
8C5J
8CWX
8CZK
8HZW
8QPC
