PDB_ID
1AEX
1FXD
1K72
1S01
1YAL
1YPV
2XZ5
3H6S
3KFQ
3KSE
3N5E
3N5G
3PF3
4IF7
4KPW
4LRR
4N6N
4O1U
4O1X
4OU0
4YYQ
4YYR
4YYS
4YYU
4YYV
4YYW
5DXB
5DXE
5DXG
5EH4
5EH6
5MBL
5MBM
5NIJ
6CBZ
6HYR
6O2X
6PIT
6QXH
6QYQ
6R2E
6S0C
6W9Y
6W9Z
6WA0
6Y6L
6YCE
7A1C
8AE4
8AE5
8CI4
