PDB_ID
1CF0
1QI9
1XXZ
1XY9
2D8O
2D8P
2D8W
2D97
2D98
2R1Q
2Z10
2Z11
2ZXV
3VN3
4EBK
4IKM
4TTU
4TVC
4TVD
5EHB
5EMS
5V7F
6D0Y
6JQA
